Estación	Cod. Pluvio	Fecha	[mm]
Colonia Itapebí	1257	30/7/2017	0.0
Colonia Itapebí	1257	31/7/2017	0.0
Colonia Itapebí	1257	1/8/2017	40.0
Colonia Itapebí	1257	2/8/2017	14.0
Colonia Itapebí	1257	3/8/2017	0.0
Colonia Itapebí	1257	4/8/2017	0.0
Colonia Itapebí	1257	5/8/2017	0.0
Colonia Itapebí	1257	6/8/2017	0.0
Colonia Itapebí	1257	7/8/2017	29.0
Colonia Itapebí	1257	8/8/2017	0.0
Colonia Itapebí	1257	9/8/2017	0.0
Colonia Itapebí	1257	10/8/2017	48.0
Colonia Itapebí	1257	11/8/2017	47.0
Colonia Itapebí	1257	12/8/2017	0.0
Colonia Itapebí	1257	13/8/2017	0.0
Colonia Itapebí	1257	14/8/2017	0.0
Colonia Itapebí	1257	15/8/2017	0.0
Colonia Itapebí	1257	16/8/2017	0.0
Colonia Itapebí	1257	17/8/2017	0.0
Colonia Itapebí	1257	18/8/2017	0.0
Colonia Itapebí	1257	19/8/2017	TRAZA
Colonia Itapebí	1257	20/8/2017	0.0
Colonia Itapebí	1257	21/8/2017	0.0
Colonia Itapebí	1257	22/8/2017	0.0
Colonia Itapebí	1257	23/8/2017	0.0
Colonia Itapebí	1257	24/8/2017	0.0
Colonia Itapebí	1257	25/8/2017	12.0
Colonia Itapebí	1257	26/8/2017	18.0
Colonia Itapebí	1257	27/8/2017	0.0
Colonia Itapebí	1257	28/8/2017	TRAZA
Colonia Itapebí	1257	29/8/2017	0.0
Colonia Itapebí	1257	30/8/2017	0.0
Colonia Itapebí	1257	31/8/2017	0.0
Colonia Itapebí	1257	1/9/2017	0.0
Colonia Itapebí	1257	2/9/2017	0.0
Colonia Itapebí	1257	3/9/2017	0.0
Colonia Itapebí	1257	4/9/2017	17.0
Colonia Itapebí	1257	5/9/2017	0.0
Colonia Itapebí	1257	6/9/2017	0.0
Colonia Itapebí	1257	7/9/2017	13.0
Colonia Itapebí	1257	8/9/2017	8.0
Colonia Itapebí	1257	9/9/2017	19.0
Colonia Itapebí	1257	10/9/2017	19.0
Colonia Itapebí	1257	11/9/2017	0.0
Colonia Itapebí	1257	12/9/2017	0.0
Colonia Itapebí	1257	13/9/2017	43.0
Colonia Itapebí	1257	14/9/2017	0.0
Colonia Itapebí	1257	15/9/2017	0.0
Colonia Itapebí	1257	16/9/2017	0.0
Colonia Itapebí	1257	17/9/2017	0.0
Colonia Itapebí	1257	18/9/2017	0.0
Colonia Itapebí	1257	19/9/2017	0.0
Colonia Itapebí	1257	20/9/2017	0.0
Colonia Itapebí	1257	21/9/2017	0.0
Colonia Itapebí	1257	22/9/2017	0.0
Colonia Itapebí	1257	23/9/2017	0.0
Colonia Itapebí	1257	24/9/2017	0.0
Colonia Itapebí	1257	25/9/2017	0.0
Colonia Itapebí	1257	26/9/2017	46.0
Colonia Itapebí	1257	27/9/2017	0.0
Colonia Itapebí	1257	28/9/2017	0.0
Colonia Itapebí	1257	29/9/2017	TRAZA
Colonia Itapebí	1257	30/9/2017	
Colonia Itapebí	1257	1/10/2017	40.0
Colonia Itapebí	1257	2/10/2017	0.0
Colonia Itapebí	1257	3/10/2017	0.0
Colonia Itapebí	1257	4/10/2017	0.0
Colonia Itapebí	1257	5/10/2017	0.0
Colonia Itapebí	1257	6/10/2017	0.0
Colonia Itapebí	1257	7/10/2017	0.0
Colonia Itapebí	1257	8/10/2017	20.0
Colonia Itapebí	1257	9/10/2017	0.0
Colonia Itapebí	1257	10/10/2017	0.0
Colonia Itapebí	1257	11/10/2017	12.0
Colonia Itapebí	1257	12/10/2017	20.0
Colonia Itapebí	1257	13/10/2017	0.0
Colonia Itapebí	1257	14/10/2017	0.0
Colonia Itapebí	1257	15/10/2017	0.0
Colonia Itapebí	1257	16/10/2017	0.0
Colonia Itapebí	1257	17/10/2017	23.0
Colonia Itapebí	1257	18/10/2017	
Colonia Itapebí	1257	19/10/2017	0.0
Colonia Itapebí	1257	20/10/2017	0.0
Colonia Itapebí	1257	21/10/2017	0.0
Colonia Itapebí	1257	22/10/2017	0.0
Colonia Itapebí	1257	23/10/2017	0.0
Colonia Itapebí	1257	24/10/2017	0.0
Colonia Itapebí	1257	25/10/2017	0.0
Colonia Itapebí	1257	26/10/2017	0.0
Colonia Itapebí	1257	27/10/2017	2.0
Colonia Itapebí	1257	28/10/2017	0.0
Colonia Itapebí	1257	29/10/2017	0.0
Colonia Itapebí	1257	30/10/2017	0.0
Colonia Itapebí	1257	31/10/2017	0.0
Colonia Itapebí	1257	1/11/2017	0.0
Colonia Itapebí	1257	2/11/2017	49.0
Colonia Itapebí	1257	3/11/2017	
Colonia Itapebí	1257	4/11/2017	0.0
Colonia Itapebí	1257	5/11/2017	0.0
Colonia Itapebí	1257	6/11/2017	0.0
Colonia Itapebí	1257	7/11/2017	0.0
Colonia Itapebí	1257	8/11/2017	0.0
Colonia Itapebí	1257	9/11/2017	0.0
Colonia Itapebí	1257	10/11/2017	0.0
Colonia Itapebí	1257	11/11/2017	0.0
Colonia Itapebí	1257	12/11/2017	0.0
Colonia Itapebí	1257	13/11/2017	0.0
Colonia Itapebí	1257	14/11/2017	0.0
Colonia Itapebí	1257	15/11/2017	9.0
Colonia Itapebí	1257	16/11/2017	
Colonia Itapebí	1257	17/11/2017	0.0
Colonia Itapebí	1257	18/11/2017	0.0
Colonia Itapebí	1257	19/11/2017	0.0
Colonia Itapebí	1257	20/11/2017	0.0
Colonia Itapebí	1257	21/11/2017	
Colonia Itapebí	1257	22/11/2017	0.0
Colonia Itapebí	1257	23/11/2017	0.0
Colonia Itapebí	1257	24/11/2017	15.0
Colonia Itapebí	1257	25/11/2017	0.0
Colonia Itapebí	1257	26/11/2017	0.0
Colonia Itapebí	1257	27/11/2017	0.0
Colonia Itapebí	1257	28/11/2017	0.0
Colonia Itapebí	1257	29/11/2017	0.0
Colonia Itapebí	1257	30/11/2017	0.0
Colonia Itapebí	1257	1/12/2017	0.0
Colonia Itapebí	1257	2/12/2017	9.0
Colonia Itapebí	1257	3/12/2017	
Colonia Itapebí	1257	4/12/2017	0.0
Colonia Itapebí	1257	5/12/2017	0.0
Colonia Itapebí	1257	6/12/2017	0.0
Colonia Itapebí	1257	7/12/2017	0.0
Colonia Itapebí	1257	8/12/2017	0.0
Colonia Itapebí	1257	9/12/2017	0.0
Colonia Itapebí	1257	10/12/2017	0.0
Colonia Itapebí	1257	11/12/2017	0.0
Colonia Itapebí	1257	12/12/2017	0.0
Colonia Itapebí	1257	13/12/2017	4.0
Colonia Itapebí	1257	14/12/2017	0.0
Colonia Itapebí	1257	15/12/2017	0.0
Colonia Itapebí	1257	16/12/2017	25.0
Colonia Itapebí	1257	17/12/2017	0.0
Colonia Itapebí	1257	18/12/2017	0.0
Colonia Itapebí	1257	19/12/2017	0.0
Colonia Itapebí	1257	20/12/2017	0.0
Colonia Itapebí	1257	21/12/2017	0.0
Colonia Itapebí	1257	22/12/2017	TRAZA
Colonia Itapebí	1257	23/12/2017	0.0
Colonia Itapebí	1257	24/12/2017	0.0
Colonia Itapebí	1257	25/12/2017	0.0
Colonia Itapebí	1257	26/12/2017	0.0
Colonia Itapebí	1257	27/12/2017	0.0
Colonia Itapebí	1257	28/12/2017	0.0
Colonia Itapebí	1257	29/12/2017	0.0
Colonia Itapebí	1257	30/12/2017	0.0
Colonia Itapebí	1257	31/12/2017	16.0
Colonia Itapebí	1257	1/1/2018	0.0
Colonia Itapebí	1257	2/1/2018	0.0
Colonia Itapebí	1257	3/1/2018	0.0
Colonia Itapebí	1257	4/1/2018	0.0
Colonia Itapebí	1257	5/1/2018	4.0
Colonia Itapebí	1257	6/1/2018	0.0
Colonia Itapebí	1257	7/1/2018	0.0
Colonia Itapebí	1257	8/1/2018	0.0
Colonia Itapebí	1257	9/1/2018	0.0
Colonia Itapebí	1257	10/1/2018	0.0
Colonia Itapebí	1257	11/1/2018	0.0
Colonia Itapebí	1257	12/1/2018	43.0
Colonia Itapebí	1257	13/1/2018	
Colonia Itapebí	1257	14/1/2018	
Colonia Itapebí	1257	15/1/2018	0.0
Colonia Itapebí	1257	16/1/2018	0.0
Colonia Itapebí	1257	17/1/2018	0.0
Colonia Itapebí	1257	18/1/2018	0.0
Colonia Itapebí	1257	19/1/2018	0.0
Colonia Itapebí	1257	20/1/2018	0.0
Colonia Itapebí	1257	21/1/2018	0.0
Colonia Itapebí	1257	22/1/2018	0.0
Colonia Itapebí	1257	23/1/2018	0.0
Colonia Itapebí	1257	24/1/2018	0.0
Colonia Itapebí	1257	25/1/2018	0.0
Colonia Itapebí	1257	26/1/2018	0.0
Colonia Itapebí	1257	27/1/2018	105.0
Colonia Itapebí	1257	28/1/2018	0.0
Colonia Itapebí	1257	29/1/2018	0.0
Colonia Itapebí	1257	30/1/2018	0.0
Colonia Itapebí	1257	31/1/2018	0.0
Colonia Itapebí	1257	1/2/2018	0.0
Colonia Itapebí	1257	2/2/2018	0.0
Colonia Itapebí	1257	3/2/2018	0.0
Colonia Itapebí	1257	4/2/2018	0.0
Colonia Itapebí	1257	5/2/2018	0.0
Colonia Itapebí	1257	6/2/2018	0.0
Colonia Itapebí	1257	7/2/2018	0.0
Colonia Itapebí	1257	8/2/2018	0.0
Colonia Itapebí	1257	9/2/2018	27.0
Colonia Itapebí	1257	10/2/2018	0.0
Colonia Itapebí	1257	11/2/2018	15.0
Colonia Itapebí	1257	12/2/2018	0.0
Colonia Itapebí	1257	13/2/2018	0.0
Colonia Itapebí	1257	14/2/2018	0.0
Colonia Itapebí	1257	15/2/2018	0.0
Colonia Itapebí	1257	16/2/2018	0.0
Colonia Itapebí	1257	17/2/2018	0.0
Colonia Itapebí	1257	18/2/2018	0.0
Colonia Itapebí	1257	19/2/2018	10.0
Colonia Itapebí	1257	20/2/2018	0.0
Colonia Itapebí	1257	21/2/2018	0.0
Colonia Itapebí	1257	22/2/2018	0.0
Colonia Itapebí	1257	23/2/2018	0.0
Colonia Itapebí	1257	24/2/2018	0.0
Colonia Itapebí	1257	25/2/2018	0.0
Colonia Itapebí	1257	26/2/2018	0.0
Colonia Itapebí	1257	27/2/2018	0.0
Colonia Itapebí	1257	28/2/2018	0.0
Colonia Itapebí	1257	1/3/2018	0.0
Colonia Itapebí	1257	2/3/2018	2.0
Colonia Itapebí	1257	3/3/2018	2.0
Colonia Itapebí	1257	4/3/2018	0.0
Colonia Itapebí	1257	5/3/2018	0.0
Colonia Itapebí	1257	6/3/2018	0.0
Colonia Itapebí	1257	7/3/2018	0.0
Colonia Itapebí	1257	8/3/2018	0.0
Colonia Itapebí	1257	9/3/2018	0.0
Colonia Itapebí	1257	10/3/2018	0.0
Colonia Itapebí	1257	11/3/2018	10.0
Colonia Itapebí	1257	12/3/2018	3.0
Colonia Itapebí	1257	13/3/2018	0.0
Colonia Itapebí	1257	14/3/2018	40.0
Colonia Itapebí	1257	15/3/2018	0.0
Colonia Itapebí	1257	16/3/2018	0.0
Colonia Itapebí	1257	17/3/2018	0.0
Colonia Itapebí	1257	18/3/2018	0.0
Colonia Itapebí	1257	19/3/2018	0.0
Colonia Itapebí	1257	20/3/2018	0.0
Colonia Itapebí	1257	21/3/2018	0.0
Colonia Itapebí	1257	22/3/2018	0.0
Colonia Itapebí	1257	23/3/2018	75.0
Colonia Itapebí	1257	24/3/2018	TRAZA
Colonia Itapebí	1257	25/3/2018	0.0
Colonia Itapebí	1257	26/3/2018	0.0
Colonia Itapebí	1257	27/3/2018	0.0
Colonia Itapebí	1257	28/3/2018	0.0
Colonia Itapebí	1257	29/3/2018	0.0
Colonia Itapebí	1257	30/3/2018	0.0
Colonia Itapebí	1257	31/3/2018	0.0
Colonia Itapebí	1257	1/4/2018	0.0
Colonia Itapebí	1257	2/4/2018	0.0
Colonia Itapebí	1257	3/4/2018	0.0
Colonia Itapebí	1257	4/4/2018	0.0
Colonia Itapebí	1257	5/4/2018	0.0
Colonia Itapebí	1257	6/4/2018	0.0
Colonia Itapebí	1257	7/4/2018	0.0
Colonia Itapebí	1257	8/4/2018	0.0
Colonia Itapebí	1257	9/4/2018	0.0
Colonia Itapebí	1257	10/4/2018	0.0
Colonia Itapebí	1257	11/4/2018	0.0
Colonia Itapebí	1257	12/4/2018	13.0
Colonia Itapebí	1257	13/4/2018	0.0
Colonia Itapebí	1257	14/4/2018	0.0
Colonia Itapebí	1257	15/4/2018	0.0
Colonia Itapebí	1257	16/4/2018	0.0
Colonia Itapebí	1257	17/4/2018	0.0
Colonia Itapebí	1257	18/4/2018	0.0
Colonia Itapebí	1257	19/4/2018	0.0
Colonia Itapebí	1257	20/4/2018	
Colonia Itapebí	1257	21/4/2018	0.0
Colonia Itapebí	1257	22/4/2018	48.0
Colonia Itapebí	1257	23/4/2018	0.0
Colonia Itapebí	1257	24/4/2018	0.0
Colonia Itapebí	1257	25/4/2018	0.0
Colonia Itapebí	1257	26/4/2018	0.0
Colonia Itapebí	1257	27/4/2018	0.0
Colonia Itapebí	1257	28/4/2018	0.0
Colonia Itapebí	1257	29/4/2018	35.0
Colonia Itapebí	1257	30/4/2018	3.0
Colonia Itapebí	1257	1/5/2018	22.0
Colonia Itapebí	1257	2/5/2018	79.0
Colonia Itapebí	1257	3/5/2018	2.0
Colonia Itapebí	1257	4/5/2018	19.0
Colonia Itapebí	1257	5/5/2018	0.0
Colonia Itapebí	1257	6/5/2018	0.0
Colonia Itapebí	1257	7/5/2018	
Colonia Itapebí	1257	8/5/2018	68.0
Colonia Itapebí	1257	9/5/2018	15.0
Colonia Itapebí	1257	10/5/2018	54.0
Colonia Itapebí	1257	11/5/2018	0.0
Colonia Itapebí	1257	12/5/2018	0.0
Colonia Itapebí	1257	13/5/2018	0.0
Colonia Itapebí	1257	14/5/2018	0.0
Colonia Itapebí	1257	15/5/2018	0.0
Colonia Itapebí	1257	16/5/2018	0.0
Colonia Itapebí	1257	17/5/2018	0.0
Colonia Itapebí	1257	18/5/2018	0.0
Colonia Itapebí	1257	19/5/2018	0.0
Colonia Itapebí	1257	20/5/2018	0.0
Colonia Itapebí	1257	21/5/2018	0.0
Colonia Itapebí	1257	22/5/2018	0.0
Colonia Itapebí	1257	23/5/2018	0.0
Colonia Itapebí	1257	24/5/2018	0.0
Colonia Itapebí	1257	25/5/2018	0.0
Colonia Itapebí	1257	26/5/2018	0.0
Colonia Itapebí	1257	27/5/2018	0.0
Colonia Itapebí	1257	28/5/2018	0.0
Colonia Itapebí	1257	29/5/2018	0.0
Colonia Itapebí	1257	30/5/2018	48.0
Colonia Itapebí	1257	31/5/2018	28.0
Colonia Itapebí	1257	1/6/2018	0.0
Colonia Itapebí	1257	2/6/2018	0.0
Colonia Itapebí	1257	3/6/2018	0.0
Colonia Itapebí	1257	4/6/2018	0.0
Colonia Itapebí	1257	5/6/2018	0.0
Colonia Itapebí	1257	6/6/2018	0.0
Colonia Itapebí	1257	7/6/2018	0.0
Colonia Itapebí	1257	8/6/2018	0.0
Colonia Itapebí	1257	9/6/2018	0.0
Colonia Itapebí	1257	10/6/2018	
Colonia Itapebí	1257	11/6/2018	0.0
Colonia Itapebí	1257	12/6/2018	0.0
Colonia Itapebí	1257	13/6/2018	0.0
Colonia Itapebí	1257	14/6/2018	0.0
Colonia Itapebí	1257	15/6/2018	0.0
Colonia Itapebí	1257	16/6/2018	0.0
Colonia Itapebí	1257	17/6/2018	0.0
Colonia Itapebí	1257	18/6/2018	0.0
Colonia Itapebí	1257	19/6/2018	0.0
Colonia Itapebí	1257	20/6/2018	0.0
Colonia Itapebí	1257	21/6/2018	0.0
Colonia Itapebí	1257	22/6/2018	0.0
Colonia Itapebí	1257	23/6/2018	0.0
Colonia Itapebí	1257	24/6/2018	0.0
Colonia Itapebí	1257	25/6/2018	0.0
Colonia Itapebí	1257	26/6/2018	0.0
Colonia Itapebí	1257	27/6/2018	0.0
Colonia Itapebí	1257	28/6/2018	0.0
Colonia Itapebí	1257	29/6/2018	4.0
Colonia Itapebí	1257	30/6/2018	0.0
Colonia Itapebí	1257	1/7/2018	15.0
Colonia Itapebí	1257	2/7/2018	0.0
Colonia Itapebí	1257	3/7/2018	0.0
Colonia Itapebí	1257	4/7/2018	0.0
Colonia Itapebí	1257	5/7/2018	0.0
Colonia Itapebí	1257	6/7/2018	4.0
Colonia Itapebí	1257	7/7/2018	0.0
Colonia Itapebí	1257	8/7/2018	0.0
Colonia Itapebí	1257	9/7/2018	0.0
Colonia Itapebí	1257	10/7/2018	0.0
Colonia Itapebí	1257	11/7/2018	0.0
Colonia Itapebí	1257	12/7/2018	0.0
Colonia Itapebí	1257	13/7/2018	0.0
Colonia Itapebí	1257	14/7/2018	0.0
Colonia Itapebí	1257	15/7/2018	0.0
Colonia Itapebí	1257	16/7/2018	0.0
Colonia Itapebí	1257	17/7/2018	5.0
Colonia Itapebí	1257	18/7/2018	0.0
Colonia Itapebí	1257	19/7/2018	50.0
Colonia Itapebí	1257	20/7/2018	0.0
Colonia Itapebí	1257	21/7/2018	0.0
Colonia Itapebí	1257	22/7/2018	0.0
Colonia Itapebí	1257	23/7/2018	0.0
Colonia Itapebí	1257	24/7/2018	0.0
Colonia Itapebí	1257	25/7/2018	7.0
Colonia Itapebí	1257	26/7/2018	0.0
Colonia Itapebí	1257	27/7/2018	0.0
Colonia Itapebí	1257	28/7/2018	0.0
Colonia Itapebí	1257	29/7/2018	0.0
Colonia Itapebí	1257	30/7/2018	0.0
Colonia Itapebí	1257	31/7/2018	0.0
Colonia Itapebí	1257	1/8/2018	0.0
Colonia Itapebí	1257	2/8/2018	0.0
Colonia Itapebí	1257	3/8/2018	0.0
Colonia Itapebí	1257	4/8/2018	0.0
Colonia Itapebí	1257	5/8/2018	0.0
Colonia Itapebí	1257	6/8/2018	0.0
Colonia Itapebí	1257	7/8/2018	0.0
Colonia Itapebí	1257	8/8/2018	0.0
Colonia Itapebí	1257	9/8/2018	0.0
Colonia Itapebí	1257	10/8/2018	0.0
Colonia Itapebí	1257	11/8/2018	0.0
Colonia Itapebí	1257	12/8/2018	0.0
Colonia Itapebí	1257	13/8/2018	0.0
Colonia Itapebí	1257	14/8/2018	0.0
Colonia Itapebí	1257	15/8/2018	0.0
Colonia Itapebí	1257	16/8/2018	0.0
Colonia Itapebí	1257	17/8/2018	0.0
Colonia Itapebí	1257	18/8/2018	11.0
Colonia Itapebí	1257	19/8/2018	10.0
Colonia Itapebí	1257	20/8/2018	0.0
Colonia Itapebí	1257	21/8/2018	0.0
Colonia Itapebí	1257	22/8/2018	0.0
Colonia Itapebí	1257	23/8/2018	0.0
Colonia Itapebí	1257	24/8/2018	0.0
Colonia Itapebí	1257	25/8/2018	0.0
Colonia Itapebí	1257	26/8/2018	0.0
Colonia Itapebí	1257	27/8/2018	0.0
Colonia Itapebí	1257	28/8/2018	0.0
Colonia Itapebí	1257	29/8/2018	20.0
Colonia Itapebí	1257	30/8/2018	22.0
Colonia Itapebí	1257	31/8/2018	
Colonia Itapebí	1257	1/9/2018	15.0
Colonia Itapebí	1257	2/9/2018	6.0
Colonia Itapebí	1257	3/9/2018	0.0
Colonia Itapebí	1257	4/9/2018	0.0
Colonia Itapebí	1257	5/9/2018	0.0
Colonia Itapebí	1257	6/9/2018	0.0
Colonia Itapebí	1257	7/9/2018	0.0
Colonia Itapebí	1257	8/9/2018	0.0
Colonia Itapebí	1257	9/9/2018	0.0
Colonia Itapebí	1257	10/9/2018	0.0
Colonia Itapebí	1257	11/9/2018	0.0
Colonia Itapebí	1257	12/9/2018	0.0
Colonia Itapebí	1257	13/9/2018	0.0
Colonia Itapebí	1257	14/9/2018	0.9
Colonia Itapebí	1257	15/9/2018	0.0
Colonia Itapebí	1257	16/9/2018	0.0
Colonia Itapebí	1257	17/9/2018	0.0
Colonia Itapebí	1257	18/9/2018	0.0
Colonia Itapebí	1257	19/9/2018	0.0
Colonia Itapebí	1257	20/9/2018	0.0
Colonia Itapebí	1257	21/9/2018	0.0
Colonia Itapebí	1257	22/9/2018	TRAZA
Colonia Itapebí	1257	23/9/2018	0.0
Colonia Itapebí	1257	24/9/2018	0.0
Colonia Itapebí	1257	25/9/2018	0.0
Colonia Itapebí	1257	26/9/2018	0.0
Colonia Itapebí	1257	27/9/2018	0.0
Colonia Itapebí	1257	28/9/2018	0.0
Colonia Itapebí	1257	29/9/2018	55.0
Colonia Itapebí	1257	30/9/2018	25.0
Colonia Itapebí	1257	1/10/2018	
Colonia Itapebí	1257	2/10/2018	0.0
Colonia Itapebí	1257	3/10/2018	0.0
Colonia Itapebí	1257	4/10/2018	0.0
Colonia Itapebí	1257	5/10/2018	0.0
Colonia Itapebí	1257	6/10/2018	0.0
Colonia Itapebí	1257	7/10/2018	0.0
Colonia Itapebí	1257	8/10/2018	0.0
Colonia Itapebí	1257	9/10/2018	
Colonia Itapebí	1257	10/10/2018	0.0
Colonia Itapebí	1257	11/10/2018	5.0
Colonia Itapebí	1257	12/10/2018	17.0
Colonia Itapebí	1257	13/10/2018	0.0
Colonia Itapebí	1257	14/10/2018	0.0
Colonia Itapebí	1257	15/10/2018	0.0
Colonia Itapebí	1257	16/10/2018	0.0
Colonia Itapebí	1257	17/10/2018	0.0
Colonia Itapebí	1257	18/10/2018	0.0
Colonia Itapebí	1257	19/10/2018	0.0
Colonia Itapebí	1257	20/10/2018	0.0
Colonia Itapebí	1257	21/10/2018	0.0
Colonia Itapebí	1257	22/10/2018	0.0
Colonia Itapebí	1257	23/10/2018	0.0
Colonia Itapebí	1257	24/10/2018	0.0
Colonia Itapebí	1257	25/10/2018	0.0
Colonia Itapebí	1257	26/10/2018	0.0
Colonia Itapebí	1257	27/10/2018	0.0
Colonia Itapebí	1257	28/10/2018	0.0
Colonia Itapebí	1257	29/10/2018	0.0
Colonia Itapebí	1257	30/10/2018	0.0
Colonia Itapebí	1257	31/10/2018	0.0
Colonia Itapebí	1257	1/11/2018	0.0
Colonia Itapebí	1257	2/11/2018	0.0
Colonia Itapebí	1257	3/11/2018	0.0
Colonia Itapebí	1257	4/11/2018	0.0
Colonia Itapebí	1257	5/11/2018	0.0
Colonia Itapebí	1257	6/11/2018	0.0
Colonia Itapebí	1257	7/11/2018	0.0
Colonia Itapebí	1257	8/11/2018	0.0
Colonia Itapebí	1257	9/11/2018	0.0
Colonia Itapebí	1257	10/11/2018	0.0
Colonia Itapebí	1257	11/11/2018	0.0
Colonia Itapebí	1257	12/11/2018	
Colonia Itapebí	1257	13/11/2018	100.0
Colonia Itapebí	1257	14/11/2018	0.0
Colonia Itapebí	1257	15/11/2018	0.0
Colonia Itapebí	1257	16/11/2018	0.0
Colonia Itapebí	1257	17/11/2018	36.0
Colonia Itapebí	1257	18/11/2018	0.0
Colonia Itapebí	1257	19/11/2018	0.0
Colonia Itapebí	1257	20/11/2018	0.0
Colonia Itapebí	1257	21/11/2018	0.0
Colonia Itapebí	1257	22/11/2018	14.0
Colonia Itapebí	1257	23/11/2018	TRAZA
Colonia Itapebí	1257	24/11/2018	0.0
Colonia Itapebí	1257	25/11/2018	0.0
Colonia Itapebí	1257	26/11/2018	0.0
Colonia Itapebí	1257	27/11/2018	12.0
Colonia Itapebí	1257	28/11/2018	TRAZA
Colonia Itapebí	1257	29/11/2018	0.0
Colonia Itapebí	1257	30/11/2018	0.0
Colonia Itapebí	1257	1/12/2018	0.0
Colonia Itapebí	1257	2/12/2018	0.0
Colonia Itapebí	1257	3/12/2018	0.0
Colonia Itapebí	1257	4/12/2018	0.0
Colonia Itapebí	1257	5/12/2018	0.0
Colonia Itapebí	1257	6/12/2018	0.0
Colonia Itapebí	1257	7/12/2018	0.0
Colonia Itapebí	1257	8/12/2018	0.0
Colonia Itapebí	1257	9/12/2018	0.0
Colonia Itapebí	1257	10/12/2018	0.0
Colonia Itapebí	1257	11/12/2018	38.0
Colonia Itapebí	1257	12/12/2018	0.0
Colonia Itapebí	1257	13/12/2018	30.0
Colonia Itapebí	1257	14/12/2018	21.0
Colonia Itapebí	1257	15/12/2018	0.0
Colonia Itapebí	1257	16/12/2018	0.0
Colonia Itapebí	1257	17/12/2018	80.0
Colonia Itapebí	1257	18/12/2018	0.0
Colonia Itapebí	1257	19/12/2018	0.0
Colonia Itapebí	1257	20/12/2018	0.0
Colonia Itapebí	1257	21/12/2018	0.0
Colonia Itapebí	1257	22/12/2018	0.0
Colonia Itapebí	1257	23/12/2018	0.0
Colonia Itapebí	1257	24/12/2018	0.0
Colonia Itapebí	1257	25/12/2018	0.0
Colonia Itapebí	1257	26/12/2018	0.0
Colonia Itapebí	1257	27/12/2018	0.0
Colonia Itapebí	1257	28/12/2018	0.0
Colonia Itapebí	1257	29/12/2018	0.0
Colonia Itapebí	1257	30/12/2018	1.5
Colonia Itapebí	1257	31/12/2018	0.0
Colonia Itapebí	1257	1/1/2019	35.0
Colonia Itapebí	1257	2/1/2019	20.0
Colonia Itapebí	1257	3/1/2019	0.0
Colonia Itapebí	1257	4/1/2019	0.0
Colonia Itapebí	1257	5/1/2019	0.0
Colonia Itapebí	1257	6/1/2019	75.0
Colonia Itapebí	1257	7/1/2019	0.0
Colonia Itapebí	1257	8/1/2019	5.0
Colonia Itapebí	1257	9/1/2019	30.0
Colonia Itapebí	1257	10/1/2019	0.0
Colonia Itapebí	1257	11/1/2019	0.0
Colonia Itapebí	1257	12/1/2019	7.0
Colonia Itapebí	1257	13/1/2019	45.0
Colonia Itapebí	1257	14/1/2019	4.0
Colonia Itapebí	1257	15/1/2019	20.0
Colonia Itapebí	1257	16/1/2019	9.0
Colonia Itapebí	1257	17/1/2019	63.0
Colonia Itapebí	1257	18/1/2019	0.0
Colonia Itapebí	1257	19/1/2019	0.0
Colonia Itapebí	1257	20/1/2019	0.0
Colonia Itapebí	1257	21/1/2019	0.0
Colonia Itapebí	1257	22/1/2019	0.0
Colonia Itapebí	1257	23/1/2019	15.0
Colonia Itapebí	1257	24/1/2019	0.0
Colonia Itapebí	1257	25/1/2019	0.0
Colonia Itapebí	1257	26/1/2019	0.0
Colonia Itapebí	1257	27/1/2019	0.0
Colonia Itapebí	1257	28/1/2019	0.0
Colonia Itapebí	1257	29/1/2019	0.0
Colonia Itapebí	1257	30/1/2019	
Colonia Itapebí	1257	31/1/2019	7.0
Colonia Itapebí	1257	1/2/2019	25.0
Colonia Itapebí	1257	2/2/2019	0.0
Colonia Itapebí	1257	3/2/2019	0.0
Colonia Itapebí	1257	4/2/2019	0.0
Colonia Itapebí	1257	5/2/2019	0.0
Colonia Itapebí	1257	6/2/2019	0.0
Colonia Itapebí	1257	7/2/2019	0.0
Colonia Itapebí	1257	8/2/2019	0.0
Colonia Itapebí	1257	9/2/2019	0.0
Colonia Itapebí	1257	10/2/2019	0.0
Colonia Itapebí	1257	11/2/2019	13.0
Colonia Itapebí	1257	12/2/2019	0.0
Colonia Itapebí	1257	13/2/2019	0.0
Colonia Itapebí	1257	14/2/2019	0.0
Colonia Itapebí	1257	15/2/2019	0.0
Colonia Itapebí	1257	16/2/2019	0.0
Colonia Itapebí	1257	17/2/2019	0.0
Colonia Itapebí	1257	18/2/2019	0.0
Colonia Itapebí	1257	19/2/2019	0.0
Colonia Itapebí	1257	20/2/2019	0.0
Colonia Itapebí	1257	21/2/2019	0.0
Colonia Itapebí	1257	22/2/2019	0.0
Colonia Itapebí	1257	23/2/2019	0.0
Colonia Itapebí	1257	24/2/2019	30.0
Colonia Itapebí	1257	25/2/2019	0.0
Colonia Itapebí	1257	26/2/2019	0.0
Colonia Itapebí	1257	27/2/2019	0.0
Colonia Itapebí	1257	28/2/2019	0.0
