FECHA,Temp prom,TEMP.min,TEMP.MAX,Humedad  Max,Humedad min,mm,Int. Max mm/hr,ET (mm),Presion,Rad Solar,Prom,Max
11/18/2016,14.6,6.2,21.6,88.0,46.0,0.0,0.0,5.7,1020.6,36727.0,4.8,24.1
11/19/2016,17.7,9.2,24.4,94.0,43.0,0.0,0.0,5.4,1014.5,28941.0,7.1,33.8
11/20/2016,19.6,13.3,27.4,90.0,39.0,0.0,0.0,4.1,1010.1,23621.0,1.4,19.3
11/21/2016,19.1,13.7,25.0,89.0,49.0,0.0,0.0,6.3,1014.6,34809.0,9.6,33.8
11/22/2016,16.3,9.1,23.2,87.0,41.0,0.0,0.0,5.7,1015.8,34521.0,6.7,25.7
11/23/2016,20.1,8.3,27.8,92.0,31.0,0.0,0.0,6.4,1012.5,36252.0,1.8,22.5
11/24/2016,22.4,12.9,30.1,86.0,34.0,0.0,0.0,6.3,1011.8,28872.0,6.2,33.8
11/25/2016,24.5,16.2,32.4,87.0,30.0,0.0,0.0,7.2,1010.5,34947.0,7.3,25.7
11/26/2016,25.1,17.2,36.4,94.0,42.0,35.6,137.2,6.7,1006.9,27764.0,15.1,69.2
11/27/2016,20.2,18.6,24.2,95.0,78.0,8.4,16.4,1.4,1009.0,7967.0,6.4,25.7
11/28/2016,22.2,17.4,28.5,96.0,49.0,0.0,0.0,4.7,1012.9,25419.0,6.3,27.4
11/29/2016,21.9,15.5,28.4,91.0,37.0,0.0,0.0,6.9,1017.9,36107.0,6.0,37.0
11/30/2016,21.1,14.0,28.0,92.0,34.0,0.0,0.0,7.2,1017.8,36418.0,7.3,29.0
12/1/2016,22.5,13.7,30.4,88.0,42.0,0.0,0.0,6.5,1013.1,34932.0,5.4,27.4
12/2/2016,24.1,19.3,32.2,94.0,52.0,24.0,81.2,3.4,1010.2,17721.0,5.1,40.2
12/3/2016,22.7,18.6,27.6,97.0,65.0,1.6,1.0,5.1,1008.6,27008.0,9.8,30.6
12/4/2016,22.6,16.4,28.9,95.0,53.0,0.0,0.0,6.2,1008.2,36495.0,6.3,30.6
12/5/2016,24.5,17.8,31.0,94.0,47.0,0.0,0.0,6.4,1006.2,33619.0,7.0,29.0
12/6/2016,25.1,20.3,30.1,92.0,56.0,0.0,0.0,5.3,1007.4,27884.0,4.6,19.3
12/7/2016,24.9,18.8,30.4,89.0,41.0,0.0,0.0,6.2,1007.8,30149.0,5.7,22.5
12/8/2016,23.2,17.3,28.1,94.0,44.0,0.4,0.0,4.9,1009.5,22381.0,11.4,38.6
12/9/2016,20.2,11.8,27.4,91.0,40.0,0.0,0.0,6.7,1009.0,36347.0,9.9,32.2
12/10/2016,22.6,15.8,30.1,88.0,35.0,0.0,0.0,4.5,1005.0,25029.0,1.0,17.7
12/11/2016,25.2,16.5,33.7,83.0,34.0,0.0,0.0,7.3,1004.0,33909.0,5.8,29.0
12/12/2016,26.4,17.1,34.8,87.0,32.0,0.0,0.0,7.0,1001.3,35789.0,4.5,22.5
12/13/2016,20.6,16.6,24.5,92.0,42.0,6.4,8.0,2.8,1008.3,10885.0,9.9,54.7
12/14/2016,18.5,11.7,24.5,77.0,31.0,0.0,0.0,7.2,1018.6,37034.0,8.1,32.2
12/15/2016,19.0,8.7,27.8,84.0,26.0,0.0,0.0,7.7,1020.0,37259.0,8.4,32.2
12/16/2016,22.2,11.7,31.6,83.0,34.0,0.0,0.0,7.8,1015.3,33212.0,10.1,37.0
12/17/2016,26.6,16.5,34.6,87.0,36.0,0.0,0.0,7.5,1010.1,33771.0,8.9,41.8
12/18/2016,27.7,22.7,36.0,91.0,43.0,0.6,3.0,6.2,1005.6,30364.0,8.6,43.5
12/19/2016,23.9,20.3,29.7,94.0,39.0,0.2,0.8,5.9,1007.3,30123.0,11.3,27.4
12/20/2016,24.7,14.8,33.0,91.0,22.0,0.0,0.0,7.2,1009.2,36925.0,3.5,17.7
12/21/2016,26.0,15.7,34.1,80.0,37.0,0.0,0.0,7.8,1007.0,36402.0,5.6,37.0
12/22/2016,28.7,21.0,36.3,88.0,37.0,8.4,69.0,7.1,1007.1,33294.0,7.6,40.2
12/23/2016,21.9,19.1,25.6,94.0,78.0,14.7,22.0,2.0,1008.5,10001.0,7.8,56.3
12/24/2016,22.8,18.4,27.7,97.0,69.0,0.0,0.0,2.4,1008.9,13414.0,4.6,27.4
12/25/2016,27.7,22.2,36.9,91.0,47.0,0.0,0.0,6.8,1001.9,33222.0,12.3,54.7
12/26/2016,22.1,19.8,26.4,95.0,85.0,22.2,138.8,1.2,1002.6,5180.0,12.0,53.1
12/27/2016,23.4,19.9,29.1,97.0,60.0,5.2,3.4,3.6,1009.1,21825.0,3.8,25.7
12/28/2016,25.0,19.9,31.1,95.0,55.0,0.0,0.0,5.4,1012.1,32766.0,3.7,24.1
12/29/2016,25.3,21.6,29.8,94.0,66.0,0.4,0.0,4.2,1008.9,23084.0,4.7,24.1
12/30/2016,27.2,22.2,32.8,97.0,54.0,0.0,0.0,4.8,1005.6,28193.0,2.3,16.1
12/31/2016,29.5,23.7,35.4,96.0,46.0,0.0,0.0,5.9,1003.8,32781.0,2.6,20.9
1/1/2017,28.0,24.3,31.4,95.0,59.0,0.0,0.0,3.9,1006.2,18571.0,5.7,53.1
1/2/2017,26.2,22.6,30.8,95.0,64.0,1.2,5.4,2.5,1008.8,12422.0,3.6,24.1
1/3/2017,24.1,20.0,32.8,95.0,73.0,17.6,76.2,1.6,1004.4,6414.0,12.9,75.6
1/4/2017,22.3,19.9,24.9,95.0,72.0,35.6,75.0,1.9,1004.6,8819.0,9.3,69.2
1/5/2017,24.1,19.8,30.0,96.0,65.0,0.0,0.0,3.9,1008.6,21305.0,4.4,20.9
1/6/2017,24.2,17.9,31.2,93.0,49.0,0.0,0.0,6.8,1012.8,35002.0,12.6,32.2
1/7/2017,25.7,19.9,32.4,94.0,58.0,0.0,0.0,5.5,1009.8,31723.0,6.0,22.5
1/8/2017,24.1,20.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/9/2017,28.3,22.5,32.1,94.0,67.0,10.2,77.8,2.9,1001.0,13455.0,5.1,51.5
1/10/2017,23.7,20.8,28.3,96.0,60.0,0.0,0.8,4.4,1007.2,22448.0,8.5,30.6
1/11/2017,24.4,18.4,30.3,93.0,42.0,0.0,0.0,6.3,1011.8,36551.0,5.2,22.5
1/12/2017,25.0,17.8,32.2,95.0,49.0,0.0,0.0,6.4,1011.0,36159.0,3.3,24.1
1/13/2017,27.7,19.5,34.6,95.0,56.0,0.0,0.0,5.9,1006.6,32592.0,3.3,30.6
1/14/2017,25.4,20.9,30.6,93.0,65.0,0.0,0.0,5.0,1006.3,27884.0,7.6,35.4
1/15/2017,24.0,21.0,28.9,95.0,72.0,10.0,91.4,2.3,1004.3,11933.0,8.2,32.2
1/16/2017,22.8,20.1,27.1,97.0,71.0,0.6,4.8,3.4,1002.3,20224.0,5.2,35.4
1/17/2017,24.8,21.4,29.6,97.0,71.0,0.2,0.0,4.0,1002.9,19561.0,11.9,30.6
1/18/2017,26.9,19.3,33.7,96.0,49.0,0.0,0.0,5.4,1008.3,32514.0,1.2,19.3
1/19/2017,26.4,20.3,32.9,93.0,38.0,0.0,0.0,6.3,1013.1,34825.0,4.5,24.1
1/20/2017,25.3,17.4,33.7,93.0,29.0,0.0,0.0,6.7,1015.0,35586.0,4.6,24.1
1/21/2017,25.4,17.5,33.5,90.0,29.0,0.0,0.0,7.4,1014.2,35585.0,6.8,24.1
1/22/2017,25.3,18.2,33.1,93.0,35.0,0.0,0.0,7.3,1011.4,35283.0,8.3,33.8
1/23/2017,25.9,19.9,33.0,94.0,41.0,0.0,0.0,6.3,1009.9,33960.0,5.7,20.9
1/24/2017,26.5,19.1,33.6,92.0,42.0,0.0,0.0,6.5,1006.5,33449.0,3.8,38.6
1/25/2017,23.8,19.4,29.6,96.0,38.0,0.0,0.0,7.2,1009.8,33395.0,12.4,38.6
1/26/2017,19.5,12.6,25.4,93.0,45.0,0.0,0.0,5.9,1017.0,28319.0,10.9,33.8
1/27/2017,20.2,12.7,27.2,94.0,42.0,0.0,0.0,5.1,1018.0,30835.0,2.5,19.3
1/28/2017,22.3,12.7,30.2,92.0,38.0,0.0,0.0,6.0,1016.6,34947.0,1.7,22.5
1/29/2017,25.4,16.0,33.9,93.0,30.0,0.0,0.0,7.4,1014.0,34588.0,6.5,29.0
1/30/2017,26.6,21.2,35.2,91.0,47.0,0.4,3.8,5.8,1011.2,26859.0,9.8,40.2
1/31/2017,26.4,20.7,34.4,95.0,43.0,26.0,195.2,5.1,1009.2,26665.0,4.6,40.2
2/1/2017,24.5,21.2,29.7,95.0,64.0,2.2,5.4,3.7,1006.0,20394.0,2.2,29.0
2/2/2017,25.6,21.2,31.6,95.0,50.0,0.0,0.0,5.8,1004.5,32099.0,4.9,25.7
2/3/2017,25.8,19.2,32.6,96.0,34.0,0.0,0.0,5.7,1006.2,32108.0,0.9,20.9
2/4/2017,23.6,18.9,32.7,97.0,55.0,27.8,135.6,3.0,1004.1,15724.0,4.1,43.5
2/5/2017,21.7,17.7,28.6,96.0,43.0,0.2,0.0,5.7,1007.5,28122.0,10.5,37.0
2/6/2017,19.4,13.5,26.0,93.0,45.0,0.0,0.0,6.1,1012.6,33862.0,9.6,30.6
2/7/2017,20.1,12.4,27.8,92.0,38.0,0.0,0.0,5.6,1012.4,33832.0,2.1,24.1
2/8/2017,21.2,15.9,28.2,90.0,42.0,0.2,0.0,4.8,1011.4,25994.0,5.6,25.7
2/9/2017,24.5,16.7,32.4,93.0,45.0,33.6,320.0,5.4,1009.1,31002.0,3.4,51.5
2/10/2017,24.3,20.4,28.4,95.0,68.0,17.8,49.4,3.6,1008.9,18069.0,10.3,46.7
2/11/2017,24.2,20.7,28.9,97.0,20.0,0.4,0.0,3.7,1006.9,19486.0,4.3,25.7
2/12/2017,23.5,20.8,28.2,97.0,20.2,8.0,97.6,2.8,1003.6,16635.0,5.3,24.1
2/13/2017,22.5,19.9,26.6,95.0,19.2,0.0,0.0,3.6,1004.8,20713.0,6.8,27.4
2/14/2017,22.3,19.2,27.4,97.0,18.6,0.4,0.0,2.5,1008.4,15109.0,2.1,17.7
2/15/2017,25.1,20.0,31.0,98.0,58.0,0.0,0.0,4.2,1012.6,24303.0,0.3,17.7
2/16/2017,23.4,20.2,32.1,97.0,66.0,45.2,523.6,2.6,1010.5,15338.0,4.2,61.2
2/17/2017,22.7,20.1,27.4,97.0,72.0,0.6,1.4,2.6,1007.8,15739.0,2.0,33.8
2/18/2017,20.5,18.8,22.6,97.0,91.0,56.0,104.8,0.5,1008.8,2211.0,6.9,35.4
2/19/2017,23.4,17.3,29.5,98.0,62.0,0.2,0.0,3.8,1013.2,23227.0,0.3,14.5
2/20/2017,27.3,21.4,33.6,97.0,60.0,23.4,86.6,4.6,1013.4,26050.0,1.3,41.8
2/21/2017,25.9,22.5,31.8,96.0,58.0,2.0,4.0,4.4,1013.0,25045.0,3.4,35.4
2/22/2017,26.3,22.3,31.4,95.0,68.0,1.6,18.0,3.8,1009.8,21653.0,0.4,17.7
2/23/2017,27.0,21.4,32.6,98.0,57.0,0.0,0.0,4.7,1009.1,27460.0,0.7,22.5
2/24/2017,27.9,22.2,34.0,96.0,54.0,0.0,0.0,5.1,1009.1,29109.0,0.1,12.9
2/25/2017,27.8,21.9,33.8,96.0,48.0,0.0,0.0,5.3,1009.2,30534.0,0.2,16.1
2/26/2017,26.8,21.4,32.3,95.0,53.0,0.0,0.0,4.7,1010.1,26793.0,1.3,19.3
2/27/2017,26.6,20.6,32.8,95.0,51.0,0.0,0.0,5.1,1008.1,29644.0,0.7,19.3
2/28/2017,25.0,20.8,33.0,94.0,58.0,9.8,100.2,3.6,1003.9,20301.0,1.6,46.7
3/1/2017,25.8,21.2,32.4,98.0,55.0,0.0,0.0,3.7,1003.0,21493.0,0.6,12.9
3/2/2017,26.6,20.3,32.6,96.0,60.0,0.0,0.0,4.9,1004.2,27470.0,2.8,25.7
3/3/2017,25.1,22.4,27.8,95.0,77.0,2.8,7.6,1.8,1007.3,9333.0,4.2,30.6
3/4/2017,23.8,20.6,29.2,95.0,74.0,0.2,0.0,3.2,1007.0,16330.0,7.5,32.2
3/5/2017,22.2,17.4,28.3,95.0,58.0,0.0,0.0,4.4,1009.9,25512.0,3.8,25.7
3/6/2017,22.8,16.6,30.1,93.0,48.0,0.0,0.0,4.8,1012.2,29107.0,0.6,17.7
3/7/2017,23.1,16.3,30.8,91.0,38.0,0.0,0.0,5.3,1013.5,29089.0,2.1,25.7
3/8/2017,25.2,18.2,32.2,94.0,61.0,0.0,0.0,4.5,1007.6,24322.0,4.1,27.4
3/9/2017,22.0,18.7,29.1,97.0,76.0,116.8,151.6,0.5,1002.2,1680.0,5.0,38.6
3/10/2017,20.8,16.0,26.9,98.0,42.0,0.0,0.0,4.1,1012.2,24479.0,4.7,27.4
3/11/2017,20.2,12.6,29.4,96.0,43.0,2.4,13.6,4.9,1010.8,23402.0,7.6,35.4
3/12/2017,18.2,10.7,19.5,96.0,91.0,0.4,0.8,0.0,1009.8,492.0,8.1,32.2
3/13/2017,21.6,12.6,26.8,90.0,35.0,0.0,0.0,4.4,1014.5,28761.0,0.2,16.1
3/14/2017,19.4,11.1,27.4,96.0,41.0,0.0,0.0,4.7,1012.8,28208.0,1.5,19.3
3/15/2017,18.1,13.1,27.2,97.0,65.0,22.2,21.8,2.1,1008.7,10539.0,7.5,45.1
3/16/2017,17.5,12.3,22.4,97.0,72.0,0.0,0.0,2.8,1014.5,14172.0,14.0,37.0
3/17/2017,15.6,8.7,22.2,94.0,55.0,0.0,0.0,4.4,1020.9,28177.0,2.5,30.6
3/18/2017,16.7,10.3,23.6,92.0,56.0,0.0,0.0,4.4,1020.3,28112.0,3.6,22.5
3/19/2017,18.2,11.6,25.8,95.0,53.0,0.0,0.0,4.8,1018.9,27715.0,5.7,25.7
3/20/2017,20.1,13.7,27.1,96.0,52.0,0.0,0.0,4.4,1018.8,25616.0,5.0,27.4
3/21/2017,21.7,16.1,27.6,95.0,67.0,0.0,0.0,3.7,1018.0,22106.0,3.2,25.7
3/22/2017,22.8,19.3,28.1,95.0,69.0,0.0,0.0,2.6,1016.8,16251.0,0.7,20.9
3/23/2017,23.0,18.8,29.9,95.0,57.0,0.0,0.0,3.4,1014.1,20261.0,0.4,24.1
3/24/2017,22.6,17.4,29.2,97.0,56.0,0.0,0.0,3.5,1012.1,21833.0,0.0,17.7
3/25/2017,23.0,17.1,29.8,97.0,55.0,0.0,0.0,4.3,1012.1,24749.0,3.8,22.5
3/26/2017,23.0,17.8,29.4,95.0,58.0,0.0,0.0,4.3,1011.4,23370.0,7.1,27.4
3/27/2017,23.6,18.4,30.3,96.0,52.0,0.0,0.0,4.2,1014.2,24592.0,2.4,17.7
3/28/2017,22.6,18.6,28.4,95.0,54.0,0.0,0.0,4.9,1017.0,24748.0,10.6,32.2
3/29/2017,22.7,16.9,29.6,95.0,61.0,0.0,0.0,4.4,1014.7,23159.0,7.0,37.0
3/30/2017,23.2,16.9,30.1,92.0,59.0,0.0,0.0,4.1,1013.0,22536.0,4.3,29.0
3/31/2017,22.5,18.1,27.3,91.0,59.0,0.0,0.0,3.7,1016.6,19097.0,7.3,29.0
4/1/2017,21.6,15.0,29.5,94.0,47.0,0.0,0.0,4.7,1017.9,23994.0,6.1,32.2
4/2/2017,22.0,14.8,29.9,94.0,50.0,0.0,0.0,3.6,1013.2,20032.0,2.0,29.0
4/3/2017,22.8,18.1,28.0,89.0,62.0,0.0,0.0,3.0,1011.1,16396.0,0.5,20.9
4/4/2017,23.7,16.2,31.2,97.0,45.0,0.0,0.0,3.5,1007.8,19801.0,0.2,25.7
4/5/2017,23.1,17.1,28.4,96.0,54.0,0.4,0.0,3.7,1009.1,21646.0,1.2,25.7
4/6/2017,19.2,12.3,27.3,87.0,36.0,0.0,0.0,4.0,1013.9,23491.0,0.1,19.3
4/7/2017,20.2,11.6,29.2,88.0,36.0,0.0,0.0,4.3,1010.4,23436.0,3.7,30.6
4/8/2017,21.4,18.9,27.1,94.0,73.0,1.8,3.4,2.0,1008.9,8511.0,8.7,57.9
4/9/2017,21.2,18.9,23.4,97.0,88.0,28.4,100.2,0.5,1006.8,2506.0,7.2,45.1
4/10/2017,18.6,13.8,21.2,97.0,85.0,17.0,43.6,1.0,1007.0,5615.0,9.0,35.4
4/11/2017,18.1,12.6,25.1,98.0,50.0,0.4,0.0,3.6,1015.6,22666.0,2.1,29.0
4/12/2017,15.6,10.1,21.1,93.0,54.0,0.0,0.0,3.4,1022.0,22723.0,3.1,35.4
4/13/2017,14.1,6.9,22.1,91.0,51.0,0.0,0.0,3.4,1018.5,21987.0,1.6,27.4
4/14/2017,17.2,11.2,24.2,93.0,61.0,0.0,0.0,3.2,1016.0,19540.0,4.7,29.0
4/15/2017,19.4,15.2,24.8,94.0,72.0,0.0,0.0,2.1,1015.4,11797.0,7.1,25.7
4/16/2017,19.1,14.3,24.4,94.0,57.0,0.0,0.0,3.1,1018.8,17965.0,6.4,32.2
4/17/2017,16.4,12.0,22.2,97.0,60.0,0.0,0.0,2.3,1019.6,13864.0,4.4,24.1
4/18/2017,18.1,13.7,23.2,96.0,67.0,5.0,3.0,2.1,1017.1,12615.0,6.8,30.6
4/19/2017,18.7,17.1,21.2,97.0,92.0,81.0,98.4,0.4,1010.4,2134.0,7.9,27.4
4/20/2017,20.5,18.8,24.1,98.0,82.0,5.2,5.8,1.6,1006.8,10693.0,1.5,20.9
4/21/2017,18.6,14.2,23.3,97.0,57.0,0.2,0.0,2.6,1011.0,16000.0,2.1,27.4
4/22/2017,15.5,9.9,21.9,89.0,44.0,0.0,0.0,3.3,1018.3,20626.0,2.2,19.3
4/23/2017,16.0,8.4,24.3,94.0,43.0,0.0,0.0,2.8,1017.8,17883.0,0.1,16.1
4/24/2017,19.3,14.4,25.9,97.0,62.0,0.0,0.0,3.1,1011.3,19612.0,2.2,27.4
4/25/2017,18.2,13.1,20.3,98.0,93.0,11.6,42.4,0.6,1003.0,3362.0,10.1,49.9
4/26/2017,13.0,9.0,17.5,94.0,45.0,0.2,0.8,2.9,1009.9,19436.0,8.1,48.3
4/27/2017,13.2,6.7,21.3,91.0,35.0,0.0,0.0,3.0,1018.3,20109.0,0.5,25.7
4/28/2017,14.8,6.3,23.9,88.0,40.0,0.0,0.0,3.1,1020.5,19537.0,0.1,19.3
4/29/2017,14.8,6.2,23.9,95.0,33.0,0.0,0.0,3.0,1021.7,19338.0,0.0,14.5
4/30/2017,15.9,5.7,27.4,96.0,34.0,0.0,0.0,3.1,1021.0,19228.0,0.2,12.9
5/1/2017,16.4,8.3,26.2,95.0,47.0,0.0,0.0,2.5,1018.5,14778.0,1.1,19.3
5/2/2017,17.7,10.3,26.4,96.0,63.0,0.2,0.0,2.7,1014.9,17185.0,2.3,25.7
5/3/2017,18.9,14.6,24.8,97.0,73.0,0.2,0.0,1.5,1016.3,10057.0,1.1,14.5
5/4/2017,19.4,13.8,26.6,98.0,60.0,0.4,0.0,2.6,1014.2,16922.0,1.3,19.3
5/5/2017,18.9,13.1,26.3,98.0,57.0,0.2,0.0,2.7,1014.9,17206.0,1.0,16.1
5/6/2017,19.5,13.4,26.8,97.0,64.0,0.2,0.0,2.9,1014.0,16393.0,6.8,32.2
5/7/2017,21.5,15.8,28.4,96.0,62.0,17.2,87.2,2.8,1010.4,14318.0,7.7,40.2
5/8/2017,18.9,17.1,22.5,96.0,83.0,42.6,72.0,1.2,1008.2,6854.0,8.7,45.1
5/9/2017,16.1,10.6,20.3,95.0,64.0,0.2,0.0,2.5,1017.6,16618.0,4.5,27.4
5/10/2017,13.4,9.2,18.9,94.0,60.0,0.0,0.0,2.4,1021.5,17065.0,2.6,24.1
5/11/2017,14.2,9.2,20.3,93.0,60.0,0.0,0.0,2.2,1016.4,13025.0,5.8,43.5
5/12/2017,15.2,13.4,17.7,98.0,76.0,55.0,102.8,0.2,1008.9,598.0,8.0,30.6
5/13/2017,17.5,16.4,18.4,98.0,94.0,5.6,2.8,0.3,1007.4,2264.0,4.9,38.6
5/14/2017,16.0,12.8,19.6,97.0,73.0,0.0,0.0,1.3,1013.0,8760.0,2.2,16.1
5/15/2017,15.5,12.0,19.6,98.0,69.0,0.2,0.0,1.5,1017.6,10353.0,0.5,16.1
5/16/2017,14.3,9.7,19.8,98.0,65.0,0.2,0.0,2.1,1017.7,15193.0,0.4,17.7
5/17/2017,13.1,8.3,17.9,97.0,83.0,0.2,0.0,2.0,1014.6,15259.0,1.2,24.1
5/18/2017,16.5,13.3,18.6,97.0,92.0,18.8,51.4,0.5,1007.1,2359.0,12.1,32.2
5/19/2017,15.4,11.1,18.5,97.0,88.0,13.6,42.0,0.8,1006.1,4840.0,7.6,37.0
5/20/2017,12.9,8.3,19.4,96.0,46.0,0.4,0.0,2.2,1012.0,15555.0,0.9,16.1
5/21/2017,14.0,8.4,21.8,96.0,45.0,0.0,0.0,2.2,1013.3,14754.0,0.7,12.9
5/22/2017,14.4,7.6,22.3,97.0,55.0,0.0,0.0,2.3,1016.6,15242.0,0.6,22.5
5/23/2017,16.1,11.3,21.9,97.0,72.0,0.2,0.0,1.5,1013.7,9792.0,1.3,27.4
5/24/2017,19.2,16.4,22.0,98.0,92.0,9.0,43.4,0.7,1010.2,4104.0,4.6,22.5
5/25/2017,20.1,16.9,22.1,98.0,94.0,44.4,164.6,0.4,1007.3,2115.0,6.9,32.2
5/26/2017,15.3,12.2,16.9,96.0,85.0,0.2,0.0,0.9,1017.3,4587.0,12.0,27.4
5/27/2017,12.6,8.7,16.7,93.0,73.0,0.0,0.0,2.2,1023.6,11035.0,15.0,38.6
5/28/2017,13.8,11.9,16.4,98.0,93.0,7.6,11.4,0.6,1018.9,4296.0,8.8,24.1
5/29/2017,13.9,12.3,16.8,98.0,87.0,0.6,4.0,1.2,1020.6,8710.0,4.1,22.5
5/30/2017,12.9,10.8,15.7,97.0,10.2,0.4,0.0,1.1,1021.3,7412.0,4.0,30.6
5/31/2017,11.4,10.0,13.1,94.0,79.0,0.0,0.0,0.5,1019.4,4023.0,3.6,27.4
6/1/2017,12.7,8.7,19.1,95.0,63.0,0.0,0.0,2.0,1017.5,14824.0,2.1,19.3
6/2/2017,12.0,5.2,18.8,97.0,62.0,0.0,0.0,1.8,1018.7,13612.0,0.0,24.1
6/3/2017,13.7,9.9,16.8,96.0,80.0,0.0,0.0,0.9,1013.8,6593.0,0.0,19.3
6/4/2017,13.4,8.9,19.7,98.0,72.0,0.2,0.0,1.7,1013.7,12875.0,3.1,25.7
6/5/2017,11.0,6.7,14.5,98.0,83.0,0.0,0.0,0.8,1016.7,5985.0,6.2,25.7
6/6/2017,10.3,6.2,16.7,95.0,64.0,0.2,0.0,1.9,1016.6,13575.0,1.1,19.3
6/7/2017,10.3,4.9,14.4,98.0,90.0,0.2,0.0,0.4,1011.4,2946.0,2.2,22.5
6/8/2017,11.9,8.3,13.8,97.0,83.0,4.6,4.8,0.7,1009.4,4404.0,8.9,32.2
6/9/2017,9.9,7.1,14.2,97.0,63.0,0.4,0.0,1.7,1017.4,10485.0,7.9,30.6
6/10/2017,11.9,5.7,20.9,92.0,47.0,0.0,0.0,2.0,1015.8,14022.0,0.9,14.5
6/11/2017,11.6,3.9,19.8,97.0,56.0,0.0,0.0,2.0,1016.1,13803.0,0.0,11.3
6/12/2017,11.6,5.4,19.3,96.0,61.0,0.2,0.0,1.9,1017.1,13746.0,0.3,19.3
6/13/2017,12.2,5.9,20.1,98.0,61.0,0.2,0.0,1.9,1017.7,13705.0,0.1,9.7
6/14/2017,13.6,6.8,22.7,98.0,64.0,0.2,0.0,1.9,1019.7,12980.0,1.6,22.5
6/15/2017,17.1,11.2,23.7,96.0,77.0,0.2,0.0,1.4,1014.6,9045.0,4.7,30.6
6/16/2017,20.7,17.8,25.4,93.0,71.0,0.0,0.0,1.7,1007.4,9812.0,3.0,45.1
6/17/2017,22.1,19.2,25.5,93.0,73.0,0.0,0.0,1.6,1003.9,8212.0,1.9,41.8
6/18/2017,10.6,4.8,19.2,84.0,45.0,0.0,0.0,1.1,1016.2,5361.0,0.1,25.7
6/19/2017,6.4,2.1,11.1,94.0,61.0,0.0,0.0,1.6,1026.0,13904.0,0.5,19.3
6/20/2017,5.7,-0.8,13.5,96.0,53.0,0.0,0.0,1.7,1025.8,13894.0,0.1,19.3
6/21/2017,9.1,1.9,16.7,97.0,71.0,0.0,0.0,1.4,1019.9,10771.0,1.5,20.9
6/22/2017,17.8,10.4,25.4,97.0,62.0,0.2,0.0,2.1,1012.3,13064.0,3.9,40.2
6/23/2017,20.0,14.5,26.2,92.0,57.0,0.0,0.0,1.9,1013.0,9983.0,2.4,35.4
6/24/2017,21.1,16.9,26.4,93.0,60.0,0.0,0.0,1.7,1015.2,8911.0,1.0,30.6
6/25/2017,20.7,16.2,26.9,91.0,52.0,0.0,0.0,2.3,1015.7,12963.0,0.6,32.2
6/26/2017,18.9,14.3,24.6,89.0,57.0,0.0,0.0,2.1,1013.0,10666.0,3.5,33.8
6/27/2017,19.4,15.8,24.0,92.0,63.0,0.2,0.0,1.2,1012.7,5353.0,1.2,32.2
6/28/2017,14.6,13.6,15.9,96.0,87.0,2.2,7.6,0.7,1018.8,3612.0,6.9,19.3
6/29/2017,13.4,11.4,14.2,97.0,94.0,34.2,67.8,0.2,1017.6,1144.0,6.5,19.3
6/30/2017,12.0,8.8,16.8,98.0,72.0,0.2,0.0,1.3,1022.4,9722.0,1.4,17.7
7/1/2017,10.4,5.0,18.1,98.0,58.0,0.2,0.0,1.7,1027.0,12240.0,1.2,16.1
7/2/2017,10.7,5.1,17.5,95.0,63.0,0.0,0.0,2.1,1028.7,13902.0,4.3,25.7
7/3/2017,12.5,5.8,20.4,95.0,69.0,0.2,0.0,2.1,1024.8,13989.0,5.4,27.4
7/4/2017,14.5,9.2,20.8,93.0,61.0,0.0,0.0,2.3,1020.5,13769.0,7.3,35.4
7/5/2017,15.5,10.4,21.7,93.0,60.0,0.0,0.0,1.8,1019.2,11402.0,1.7,32.2
7/6/2017,17.2,12.8,22.7,94.0,62.0,0.0,0.0,1.2,1019.7,7320.0,1.1,27.4
7/7/2017,17.0,14.6,20.8,93.0,75.0,0.4,0.0,0.7,1019.9,4667.0,0.1,14.5
7/8/2017,16.2,14.9,18.1,97.0,87.0,5.8,16.2,0.5,1018.9,3260.0,4.5,37.0
7/9/2017,17.1,14.1,21.4,98.0,80.0,0.0,0.0,0.8,1018.4,5696.0,0.7,14.5
7/10/2017,16.8,13.1,23.2,98.0,78.0,6.0,60.6,1.2,1018.9,7610.0,3.9,30.6
7/11/2017,13.7,11.7,15.7,97.0,90.0,4.4,50.6,0.7,1021.2,3966.0,13.9,32.2
7/12/2017,19.0,14.3,25.7,98.0,71.0,0.2,0.0,1.9,1017.6,12075.0,3.4,22.5
7/13/2017,19.9,15.7,26.7,96.0,59.0,0.0,0.0,2.2,1013.2,13956.0,3.1,29.0
7/14/2017,20.3,14.8,26.4,94.0,60.0,0.0,0.0,1.8,1010.9,11174.0,0.1,30.6
7/15/2017,20.5,11.7,27.3,92.0,58.0,2.4,74.4,1.9,1004.7,10221.0,0.7,43.5
7/16/2017,7.0,3.0,11.6,91.0,76.0,1.2,1.0,0.5,1020.8,2519.0,3.5,33.8
7/17/2017,4.3,0.3,9.6,92.0,44.0,0.0,0.0,2.0,1030.8,15492.0,4.5,29.0
7/18/2017,5.8,-2.4,14.3,91.0,29.0,0.0,0.0,2.0,1029.9,15592.0,0.0,12.9
7/19/2017,6.9,-1.2,16.2,90.0,39.0,0.0,0.0,2.1,1024.8,15604.0,0.1,22.5
